#rmin rmax central devtempsns
# tap water initially at roughly 17 °C
15546 16229 15628 4278
15544 16236 15628 4279
15545 16210 15628 4279
15548 16184 15629 4279
15543 16168 15628 4279
15544 16165 15628 4279
15546 16165 15632 4279
15543 16171 15631 4279
15547 16190 15631 4278
15546 16232 15632 4279
15549 16212 15634 4279
15546 16191 15632 4278
15545 16191 15630 4279
15544 16189 15632 4279
15549 16173 15630 4279
15547 16175 15627 4279
15546 16172 15624 4279
15546 16170 15628 4279
15548 16182 15626 4278
15546 16183 15628 4278
15547 16183 15629 4279
15544 16190 15629 4279
15547 16194 15631 4278
15547 16192 15632 4278
15546 16184 15633 4278
15548 16189 15631 4278
15551 16185 15633 4278
15550 16185 15633 4279
15549 16190 15633 4280
15546 16186 15630 4278
15546 16186 15630 4279
15546 16185 15630 4278
15544 16183 15633 4278
15543 16188 15632 4278
15539 16181 15633 4278
15542 16185 15633 4277
15548 16188 15633 4278
15543 16191 15633 4278
15539 16186 15634 4278
15538 16184 15634 4278
15546 16181 15634 4277
15546 16183 15632 4277
15540 16181 15635 4277
15541 16186 15633 4278
15544 16187 15635 4278
15539 16196 15634 4279
15537 16196 15636 4278
15542 16201 15631 4278
15546 16197 15631 4278
15546 16204 15632 4278
15546 16190 15633 4278
15539 16186 15630 4278
15539 16181 15631 4279
15537 16179 15630 4278
15542 16182 15634 4278
15537 16182 15636 4278
15537 16178 15632 4279
15535 16160 15630 4279
15540 16166 15629 4278
15539 16165 15628 4278
15542 16192 15629 4277
15544 16201 15630 4278
15544 16203 15629 4279
15541 16160 15629 4278
15548 16158 15630 4279
15541 16161 15632 4279
15542 16157 15632 4279
15547 16213 15631 4279
15546 16255 15629 4278
15544 16265 15631 4278
15539 16283 15630 4279
15538 16279 15631 4278
15544 16284 15632 4278
15548 16286 15632 4279
15546 16284 15633 4279
15541 16287 15633 4279
15544 16290 15632 4278
15547 16285 15633 4279
15542 16286 15632 4278
15542 16290 15633 4278
15542 16293 15633 4279
15549 16291 15633 4278
15545 16260 15632 4278
15544 16219 15631 4279
15550 16156 15633 4279
15552 16166 15637 4278
15550 16167 15637 4278
15551 16165 15637 4278
15550 16169 15635 4278
15551 16163 15639 4279
15558 16165 15637 4278
15555 16166 15638 4279
15546 16168 15636 4279
15549 16167 15634 4278
15544 16164 15635 4279
15551 16161 15633 4278
15548 16161 15634 4279
15552 16162 15637 4278
15548 16167 15636 4278
15552 16165 15637 4278
15548 16168 15641 4279
15550 16170 15638 4279
15546 16165 15639 4278
15549 16168 15637 4279
15553 16208 15637 4278
15551 16229 15638 4278
15551 16234 15634 4278
15554 16236 15633 4278
15556 16232 15634 4279
15551 16232 15634 4279
15550 16216 15636 4278
15554 16185 15635 4279
15556 16172 15636 4279
15552 16170 15636 4279
15550 16174 15636 4278
15553 16172 15636 4278
15554 16174 15637 4279
15553 16178 15637 4279
15551 16177 15634 4279
15554 16172 15633 4279
15549 16169 15634 4279
15549 16175 15635 4279
15546 16174 15634 4278
15547 16174 15632 4279
15550 16173 15634 4279
15545 16179 15633 4278
15546 16179 15634 4279
15544 16180 15638 4279
15539 16175 15636 4279
15551 16179 15637 4278
15544 16177 15638 4279
15544 16174 15637 4279
15549 16179 15637 4279
15551 16178 15636 4279
15554 16176 15637 4279
15553 16172 15638 4279
15552 16177 15635 4279
15544 16173 15636 4279
15549 16177 15635 4278
15551 16169 15637 4279
15554 16177 15633 4279
15555 16177 15636 4279
15551 16182 15635 4279
15549 16182 15635 4279
15549 16179 15636 4278
15552 16178 15638 4278
15553 16174 15634 4279
15553 16173 15659 4279
15552 16177 15867 4278
15552 16174 16007 4279
15555 16189 16049 4279
15552 16207 16045 4278
15552 16214 16017 4279
15556 16221 16044 4278
15557 16223 16045 4278
15561 16223 16018 4279
15562 16246 16041 4279
15565 16259 16074 4279
15576 16288 16085 4279
15577 16343 16101 4278
15576 16290 16098 4278
15581 16254 16085 4278
15575 16239 16055 4279
15580 16220 16090 4279
15582 16291 16120 4279
15579 16280 16106 4278
15583 16312 16155 4278
15586 16265 16154 4279
15582 16232 16131 4278
15596 16222 16116 4278
15597 16240 16082 4279
15600 16220 16062 4278
15606 16220 16068 4279
15606 16220 16071 4279
15611 16220 16076 4278
15611 16256 16107 4278
15617 16291 16128 4278
15616 16259 16173 4279
15625 16262 16161 4278
15628 16262 16115 4279
15630 16253 16064 4279
15625 16227 16032 4279
15625 16245 16040 4279
15627 16252 16064 4279
15631 16245 16062 4279
15631 16265 16066 4280
15637 16230 16118 4278
15641 16225 16142 4279
15643 16227 16103 4279
15649 16225 16069 4279
15650 16222 16052 4279
15656 16244 16060 4279
15659 16235 16070 4280
15663 16235 16079 4280
15666 16220 16096 4279
15666 16222 16121 4279
15666 16219 16125 4278
15669 16220 16125 4279
15671 16218 16107 4279
15667 16219 16086 4279
15671 16218 16075 4280
15673 16224 16061 4279
15674 16222 16055 4280
15671 16281 16050 4280
15672 16252 16050 4279
15671 16244 16051 4280
15670 16275 16055 4279
15677 16284 16192 4278
15671 16290 16228 4278
15670 16288 16242 4278
15670 16292 16264 4278
15674 16283 16236 4278
15673 16276 16210 4279
15678 16276 16186 4279
15674 16319 16179 4280
15676 16302 16171 4278
15673 16312 16172 4278
15672 16324 16191 4280
15675 16346 16185 4279
15671 16302 16172 4278
15672 16289 16176 4279
15677 16301 16206 4279
15672 16340 16271 4279
15673 16389 16319 4279
15668 16385 16325 4279
15672 16415 16338 4280
15676 16403 16311 4279
15673 16383 16282 4280
15674 16362 16239 4279
15674 16347 16222 4279
15672 16345 16273 4279
15674 16327 16277 4279
15673 16325 16262 4279
15670 16326 16257 4279
15675 16342 16259 4279
15673 16326 16266 4279
15674 16310 16265 4279
15673 16333 16252 4279
15674 16362 16264 4279
15676 16435 16281 4278
15673 16416 16278 4279
15672 16403 16274 4278
15684 16415 16294 4278
15673 16466 16326 4278
15673 16466 16360 4279
15678 16441 16367 4279
15676 16456 16381 4278
15675 16476 16376 4279
15672 16452 16370 4279
15669 16436 16353 4279
15673 16402 16337 4280
15677 16386 16332 4278
15677 16375 16320 4279
15676 16368 16310 4280
15680 16364 16302 4280
15680 16382 16297 4280
15685 16425 16345 4279
15680 16446 16402 4278
15677 16455 16383 4279
15678 16452 16354 4280
15674 16430 16399 4279
15676 16437 16406 4279
15676 16431 16387 4279
15678 16441 16367 4280
15674 16431 16362 4279
15670 16430 16352 4278
15673 16428 16341 4280
15671 16481 16335 4279
15683 16439 16340 4280
15684 16439 16344 4278
15686 16496 16345 4279
15684 16527 16365 4279
15682 16546 16390 4279
15684 16541 16417 4279
15685 16597 16480 4279
15683 16607 16498 4279
15686 16598 16490 4279
15683 16553 16518 4279
15682 16561 16528 4279
15680 16553 16505 4278
15684 16562 16514 4279
15683 16541 16505 4279
15684 16519 16464 4280
15688 16507 16434 4279
15687 16525 16415 4279
15685 16513 16407 4279
15687 16558 16390 4279
15683 16545 16385 4279
15689 16508 16384 4279
15684 16496 16397 4279
15685 16525 16435 4279
15683 16568 16451 4279
15685 16561 16493 4278
15684 16552 16495 4279
15682 16561 16463 4279
15684 16604 16483 4279
15683 16598 16498 4280
15681 16577 16494 4280
15680 16554 16516 4279
15681 16583 16534 4279
15683 16615 16541 4279
15682 16637 16534 4278
15678 16610 16526 4278
15682 16601 16529 4278
15679 16579 16560 4279
15684 16609 16547 4279
15684 16630 16542 4278
15687 16614 16546 4279
15686 16603 16537 4279
15683 16585 16522 4279
15683 16591 16512 4279
15682 16628 16503 4279
15684 16629 16487 4279
15682 16651 16497 4279
15683 16692 16627 4280
15684 16692 16629 4279
15683 16690 16620 4279
15683 16715 16651 4279
15680 16711 16652 4279
15684 16739 16664 4279
15683 16732 16689 4280
15687 16702 16677 4280
15685 16712 16656 4279
15687 16697 16629 4279
15680 16692 16611 4280
15687 16660 16602 4279
15684 16695 16598 4279
15682 16676 16591 4279
15682 16648 16582 4279
15683 16675 16537 4279
15684 16682 16520 4280
15685 16660 16543 4279
15680 16675 16588 4279
15681 16685 16596 4278
15679 16826 16613 4279
15680 16804 16623 4279
15679 16780 16692 4279
15681 16788 16711 4279
15687 16792 16699 4279
15685 16788 16691 4279
15684 16785 16662 4279
15683 16797 16628 4278
15680 16789 16598 4278
15679 16774 16666 4278
15686 16790 16736 4279
15684 16784 16744 4278
15688 16773 16715 4279
15688 16787 16689 4279
15690 16776 16747 4279
15684 16788 16737 4279
15682 16788 16726 4280
15683 16784 16705 4279
15679 16774 16682 4280
15688 16788 16668 4278
15688 16786 16661 4279
15686 16838 16657 4279
15687 16828 16712 4279
15688 16811 16744 4279
15689 16800 16714 4279
15685 16864 16689 4279
15688 16905 16674 4279
15682 16882 16692 4279
15679 16866 16732 4279
15678 16861 16745 4279
15686 16847 16739 4279
15685 16840 16732 4279
15684 16828 16771 4279
15688 16889 16820 4278
15686 16904 16853 4279
15687 16965 16857 4278
15688 16948 16883 4278
15685 16948 16896 4279
15685 16926 16848 4279
15684 16919 16811 4278
15680 16899 16804 4278
15679 16927 16813 4279
15686 16941 16885 4280
15683 16939 16871 4279
15686 16916 16849 4279
15688 16902 16856 4279
15688 16996 16864 4278
15683 17083 16891 4278
15688 17067 16912 4280
15685 17065 16867 4280
15686 17030 16842 4279
15682 16997 16851 4278
15677 16977 16856 4279
15684 16968 16841 4280
15680 16960 16815 4279
15685 16928 16788 4279
15684 16941 16775 4279
15680 16988 16782 4278
15684 16979 16784 4279
15681 16960 16783 4279
15684 16941 16779 4279
15688 16923 16779 4278
15683 16945 16787 4279
15689 16957 16780 4279
15686 16969 16775 4279
15682 17002 16766 4278
15677 16995 16762 4278
15678 16998 16772 4278
15681 17133 16800 4279
15679 17132 16834 4279
15679 17098 16851 4279
15680 17063 16855 4279
15682 17095 16864 4279
15679 17054 16862 4279
15680 17053 16858 4279
15678 17038 16856 4279
15677 17056 16879 4279
15683 17049 16877 4279
15686 17062 16866 4279
15677 17063 16869 4279
15681 17057 16883 4279
15684 17038 16909 4279
15686 17078 16933 4279
15679 17064 16911 4279
15683 17039 16899 4279
15684 17013 16905 4279
15677 17065 16906 4279
15685 17080 16923 4279
15688 17081 16973 4278
15688 17074 17023 4279
15689 17081 17016 4279
15686 17074 17012 4280
15677 17057 16989 4279
15686 17041 16959 4279
15681 17046 16957 4278
15683 17047 16979 4279
15683 17124 17066 4278
15681 17130 17058 4279
15682 17120 17032 4279
15684 17118 17022 4278
15681 17124 17007 4279
15685 17119 16998 4278
15684 17104 16995 4278
15681 17083 16993 4279
15685 17081 16994 4279
15679 17131 17000 4279
15679 17157 17004 4279
15678 17170 16997 4279
15683 17136 16961 4279
15681 17135 16927 4279
15676 17126 16916 4279
15679 17113 16918 4279
15684 17136 16937 4279
15684 17139 16968 4278
15684 17161 16984 4279
15688 17143 17016 4279
15687 17149 17018 4279
15693 17161 17027 4279
15686 17186 17086 4278
15680 17267 17066 4279
15689 17239 17059 4279
15690 17233 17041 4279
15689 17231 17062 4279
15692 17210 17085 4280
15686 17292 17105 4279
15690 17317 17073 4279
15689 17292 17049 4280
15685 17244 17044 4279
15685 17289 17081 4279
15684 17329 17145 4280
15689 17302 17137 4279
15690 17275 17159 4278
15689 17241 17144 4278
15689 17264 17149 4279
15693 17324 17196 4280
15683 17318 17215 4279
15687 17292 17184 4279
15686 17286 17150 4279
15685 17283 17139 4279
15687 17282 17123 4279
15691 17273 17119 4279
15686 17290 17119 4279
15684 17281 17126 4279
15686 17283 17175 4278
15690 17292 17183 4279
15686 17336 17174 4279
15686 17307 17160 4279
15684 17303 17156 4279
15682 17363 17253 4280
15689 17390 17230 4279
15684 17353 17240 4278
15685 17333 17242 4278
15686 17320 17221 4279
15680 17298 17194 4278
15687 17276 17168 4280
15685 17291 17162 4279
15685 17354 17160 4279
15690 17404 17170 4279
15685 17376 17266 4279
15686 17412 17341 4278
15695 17434 17353 4279
15689 17440 17348 4279
15692 17438 17321 4279
15686 17429 17299 4279
15684 17399 17315 4280
15686 17471 17304 4279
15682 17453 17277 4278
15684 17442 17299 4279
15681 17431 17299 4277
15690 17401 17275 4279
15692 17392 17260 4279
15691 17411 17255 4279
15690 17425 17268 4279
15688 17437 17266 4278
15690 17411 17283 4279
15689 17433 17328 4279
15681 17434 17313 4280
15688 17480 17315 4278
15699 17418 17308 4279
15691 17446 17307 4278
15693 17537 17338 4279
15692 17559 17347 4279
15697 17536 17315 4278
15694 17490 17290 4279
15697 17472 17333 4280
15702 17533 17439 4279
15698 17517 17429 4279
15696 17484 17413 4279
15698 17467 17392 4278
15696 17480 17369 4279
15693 17564 17376 4279
15701 17589 17398 4278
15699 17625 17437 4279
15701 17550 17421 4279
15697 17527 17385 4279
15694 17512 17356 4279
15694 17544 17357 4279
15696 17589 17396 4279
15702 17560 17463 4278
15700 17579 17469 4279
15701 17585 17479 4279
15703 17592 17457 4278
15693 17583 17426 4278
15694 17592 17408 4279
15696 17578 17419 4279
15690 17570 17435 4278
15692 17552 17427 4279
15697 17587 17416 4279
15690 17580 17419 4278
15696 17560 17430 4279
15696 17611 17438 4278
15694 17584 17427 4279
15695 17529 17413 4279
15697 17554 17424 4279
15694 17574 17416 4279
15693 17582 17422 4279
15696 17628 17450 4278
15696 17614 17445 4279
15692 17599 17450 4279
15701 17636 17531 4279
15698 17633 17504 4279
15700 17634 17470 4279
15699 17629 17449 4279
15701 17600 17441 4279
15695 17647 17451 4279
15698 17663 17466 4279
15695 17627 17490 4280
15702 17637 17529 4279
15698 17613 17513 4279
15704 17638 17480 4279
15700 17695 17516 4280
15705 17711 17599 4279
15701 17722 17660 4279
15697 17721 17645 4279
15702 17745 17623 4279
15703 17758 17605 4280
15700 17713 17581 4280
15702 17690 17582 4279
15700 17679 17631 4280
15709 17710 17597 4279
15709 17744 17583 4280
15706 17770 17604 4280
15699 17765 17623 4279
15706 17772 17658 4280
15704 17742 17675 4279
15704 17728 17612 4279
15705 17741 17602 4279
15703 17783 17583 4280
15706 17733 17602 4279
15704 17727 17618 4278
15699 17725 17637 4279
15704 17733 17615 4280
15708 17748 17634 4279
15704 17753 17618 4280
15702 17771 17588 4281
15704 17800 17592 4279
15705 17791 17630 4280
15698 17845 17672 4279
15708 17886 17658 4280
15704 17845 17642 4279
15699 17826 17641 4278
15697 17836 17630 4279
15699 17802 17639 4280
15703 17819 17652 4279
15701 17800 17689 4279
15707 17840 17690 4280
15706 17839 17677 4279
15703 17848 17667 4280
15704 17830 17680 4279
15706 17824 17679 4279
15703 17863 17671 4280
15704 17860 17669 4280
15705 17859 17665 4279
15702 17826 17666 4280
15704 17874 17679 4279
15703 17844 17710 4280
15700 17859 17763 4280
15704 17856 17760 4279
15705 17865 17721 4278
15702 17910 17710 4280
15705 17917 17702 4279
15707 17870 17718 4280
15703 17929 17776 4279
15702 17958 17859 4279
15699 17976 17862 4279
15701 17956 17838 4279
15700 17956 17835 4279
15699 17928 17836 4279
15703 17947 17819 4279
15700 17908 17809 4279
15702 17954 17801 4279
15705 18045 17800 4280
15704 18003 17800 4279
15697 17965 17845 4279
15700 18011 17907 4279
15704 18068 17905 4278
15701 18026 17898 4279
15707 18076 17889 4279
15706 18047 17860 4279
15708 18016 17852 4279
15705 17965 17801 4279
15707 18004 17817 4279
15706 18022 17815 4279
15705 18012 17817 4279
15712 18010 17828 4278
15711 18025 17812 4279
15710 18008 17846 4278
15712 17982 17820 4279
15713 17985 17802 4279
15705 17964 17778 4279
15710 17961 17753 4278
15707 17984 17750 4279
15702 18018 17776 4279
15706 18045 17833 4279
15707 18054 17840 4278
15709 18056 17821 4279
15708 18091 17792 4279
15709 18056 17844 4279
15707 18058 17872 4278
15710 18025 17861 4279
15709 18010 17881 4280
15703 18011 17872 4279
15699 18011 17858 4280
15699 18069 17866 4278
15702 18081 17896 4278
15707 18128 17943 4278
15705 18152 17938 4278
15705 18144 17922 4280
15708 18106 17947 4279
15707 18127 17939 4278
15710 18176 17859 4279
15708 18221 17856 4278
15709 18197 17908 4279
15705 18160 17948 4278
15709 18145 17957 4280
15705 18167 17924 4279
15708 18180 17916 4278
15707 18178 17939 4279
15711 18175 17947 4279
15710 18161 17939 4279
15707 18167 17947 4278
15710 18119 17966 4279
15707 18134 17960 4279
15702 18178 18006 4279
15702 18237 18038 4280
15711 18240 18018 4279
15709 18288 18008 4279
15703 18290 18016 4279
15711 18254 18050 4279
15706 18275 18064 4279
15702 18189 18031 4279
15701 18187 17991 4279
15703 18164 17950 4279
15707 18160 17919 4279
15706 18127 17935 4280
15703 18142 17946 4279
15710 18163 17956 4279
15706 18161 17953 4279
15709 18193 17963 4280
15709 18218 18013 4279
15711 18227 18057 4279
15707 18327 18061 4279
15710 18350 18116 4279
15708 18312 18187 4280
15709 18279 18122 4279
15708 18272 18064 4279
15707 18261 18070 4279
15702 18238 18057 4279
15706 18287 18033 4279
15704 18375 18035 4279
15704 18402 18072 4279
15708 18443 18111 4279
15715 18444 18132 4280
15713 18429 18253 4279
15708 18436 18245 4279
15708 18441 18202 4279
15710 18472 18128 4279
15704 18409 18101 4280
15701 18372 18105 4279
15701 18341 18118 4279
15704 18353 18155 4280
15701 18338 18149 4279
15707 18320 18163 4280
15703 18361 18187 4279
15702 18409 18193 4279
15702 18384 18217 4280
15701 18350 18204 4280
15705 18479 18219 4279
15705 18434 18229 4279
15703 18409 18179 4279
15710 18394 18128 4279
15706 18375 18147 4279
15703 18370 18151 4279
15709 18348 18143 4279
15708 18344 18145 4278
15707 18366 18135 4279
15710 18300 18125 4279
15704 18306 18116 4279
15703 18311 18146 4278
15709 18324 18168 4278
15708 18332 18180 4278
15705 18329 18161 4279
15707 18352 18195 4280
15709 18388 18318 4279
15703 18371 18238 4279
15702 18361 18205 4279
15707 18362 18198 4280
15702 18348 18217 4279
15705 18373 18203 4279
15705 18380 18203 4279
15703 18411 18223 4279
15707 18382 18189 4280
15704 18366 18164 4279
15707 18378 18171 4280
15710 18361 18177 4279
15711 18401 18202 4279
15705 18429 18225 4279
15703 18456 18251 4279
15708 18445 18246 4280
15709 18389 18184 4279
15707 18381 18157 4280
15710 18404 18195 4279
15720 18431 18243 4279
15714 18422 18250 4278
15719 18457 18279 4279
15717 18469 18292 4279
15717 18459 18284 4279
15717 18455 18250 4279
15717 18491 18253 4280
15716 18491 18316 4279
15713 18510 18329 4279
15716 18489 18354 4280
15715 18493 18395 4280
15714 18504 18353 4279
15711 18544 18358 4278
15709 18545 18365 4280
15709 18535 18360 4279
15717 18512 18330 4279
15714 18543 18336 4279
15715 18494 18309 4279
15708 18472 18255 4280
15713 18482 18286 4279
15713 18545 18282 4279
15716 18524 18333 4279
15714 18539 18336 4279
15712 18540 18317 4279
15707 18538 18314 4279
15715 18514 18297 4280
15717 18501 18294 4279
15712 18540 18289 4280
15715 18554 18302 4279
15712 18530 18313 4279
15718 18533 18354 4280
15717 18583 18456 4279
15718 18558 18440 4279
15716 18571 18411 4279
15714 18647 18358 4279
15714 18622 18411 4279
15716 18635 18478 4279
15721 18593 18488 4279
15718 18607 18476 4279
15720 18620 18422 4279
15715 18638 18380 4279
15715 18641 18344 4279
15719 18650 18344 4280
15717 18655 18364 4279
15719 18634 18356 4279
15717 18624 18373 4280
15713 18618 18372 4279
15712 18568 18375 4279
15719 18522 18372 4279
15712 18527 18367 4279
15717 18531 18372 4280
15714 18570 18388 4279
15719 18605 18381 4279
15712 18599 18374 4280
15714 18605 18423 4279
15719 18604 18434 4279
15716 18611 18417 4278
15716 18615 18421 4279
15716 18623 18384 4279
15713 18628 18339 4278
15717 18636 18376 4279
15718 18671 18492 4279
15715 18700 18493 4278
15714 18722 18481 4279
15719 18715 18454 4279
15718 18768 18442 4279
15717 18751 18455 4280
15720 18728 18507 4279
15718 18763 18494 4279
15718 18703 18512 4279
15719 18713 18512 4279
15719 18768 18509 4279
15718 18759 18525 4279
15713 18749 18513 4280
15715 18740 18485 4279
15712 18724 18479 4279
15714 18700 18466 4279
15717 18725 18471 4279
15716 18748 18488 4279
15723 18754 18492 4279
15718 18774 18500 4279
15723 18792 18554 4279
15722 18815 18615 4279
15720 18809 18688 4279
15718 18835 18723 4279
15722 18841 18661 4279
15721 18806 18615 4279
15719 18829 18620 4279
15719 18830 18645 4278
15723 18812 18619 4279
15724 18795 18642 4280
15721 18851 18637 4280
15720 18892 18660 4280
15723 18871 18660 4278
15721 18884 18665 4279
15719 18839 18654 4279
15719 18830 18613 4279
15715 18831 18631 4279
15719 18827 18666 4279
15718 18838 18697 4278
15721 18857 18683 4278
15720 18878 18693 4278
15721 18871 18670 4278
15723 18889 18678 4278
15719 18886 18659 4279
15718 18878 18649 4278
15723 18903 18693 4279
15722 18893 18697 4279
15717 18900 18725 4278
15718 18949 18689 4278
15718 18968 18713 4279
15714 18973 18787 4278
15719 18936 18753 4278
15718 18912 18692 4279
15717 18895 18702 4278
15716 18904 18684 4278
15715 18922 18717 4279
15716 18930 18727 4278
15721 18935 18727 4279
15721 18941 18732 4279
15722 18928 18724 4278
15722 18943 18727 4279
15728 18924 18712 4278
15725 18992 18716 4279
15726 19001 18699 4279
15723 18964 18707 4278
15726 19007 18741 4279
15721 19021 18791 4279
15724 19025 18795 4278
15722 19028 18821 4278
15720 18972 18828 4279
15726 18997 18822 4278
15724 18986 18793 4278
15725 18962 18753 4279
15726 18974 18769 4279
15724 18989 18770 4278
15723 18988 18779 4278
15720 19008 18830 4279
15721 19026 18824 4278
15722 19027 18813 4278
15720 19023 18837 4278
15722 19083 18830 4278
15726 19067 18872 4278
15723 19043 18858 4279
15723 19063 18838 4279
15720 19109 18855 4278
15723 19120 18897 4279
15725 19124 18928 4278
15725 19087 18907 4279
15723 19074 18890 4278
15726 19072 18876 4279
15720 19061 18842 4278
15725 19038 18825 4279
15724 19018 18816 4279
15723 19030 18835 4280
15725 19076 18811 4278
15715 19026 18811 4279
15718 19041 18835 4279
15726 19020 18831 4279
15722 19030 18836 4279
15722 19048 18792 4279
15725 19092 18831 4279
15721 19150 18842 4279
15725 19125 18881 4278
15727 19100 18934 4278
15724 19139 18935 4278
15727 19145 18908 4279
15725 19169 18893 4278
15725 19207 18894 4279
15725 19210 18908 4278
15723 19203 18934 4280
15722 19193 19010 4278
15723 19202 19017 4279
15720 19267 18993 4278
15724 19260 18966 4278
15721 19216 18958 4278
15724 19207 19001 4279
15721 19192 19014 4279
15726 19167 19009 4278
15726 19166 18979 4278
15726 19163 18927 4279
15722 19200 18892 4279
15717 19158 18890 4279
15731 19257 18972 4278
15730 19278 18969 4278
15729 19284 18939 4279
15729 19271 18975 4279
15729 19276 19042 4279
15727 19269 19087 4278
15725 19284 19062 4278
15727 19267 19034 4279
15727 19258 18996 4279
15726 19244 18931 4279
15726 19236 18922 4278
15727 19247 18925 4279
15724 19268 18942 4279
15726 19284 19022 4278
15723 19319 19095 4279
15726 19334 19084 4279
15722 19333 19045 4279
15728 19296 19035 4279
15724 19335 19115 4279
15728 19372 19159 4278
15726 19398 19163 4279
15726 19365 19141 4279
15727 19364 19105 4278
15728 19387 19076 4279
15727 19344 19060 4279
15725 19334 19090 4279
15727 19291 19046 4279
15732 19290 19025 4279
15730 19291 19046 4278
15730 19290 19054 4279
15726 19309 19074 4278
15729 19374 19037 4279
15723 19354 19045 4279
15728 19323 19066 4278
15725 19329 19037 4278
15724 19331 19057 4279
15726 19340 19112 4278
15724 19361 19119 4279
15725 19352 19145 4279
15727 19379 19161 4279
15725 19374 19104 4278
15725 19383 19078 4279
15724 19401 19131 4279
15723 19388 19137 4279
15721 19372 19103 4279
15725 19376 19138 4278
15720 19398 19138 4279
15724 19422 19161 4278
15719 19459 19208 4279
15723 19479 19234 4280
15723 19448 19198 4278
15724 19416 19248 4279
15724 19418 19231 4279
15726 19440 19196 4280
15721 19462 19171 4279
15720 19464 19176 4279
15720 19470 19174 4279
15723 19472 19230 4278
15721 19508 19255 4278
15727 19517 19267 4278
15724 19470 19232 4279
15731 19551 19399 4279
15727 19549 19379 4279
15731 19543 19328 4279
15733 19551 19325 4278
15732 19542 19348 4279
15735 19542 19315 4279
15731 19503 19306 4279
15735 19507 19297 4279
15730 19535 19295 4278
15731 19539 19270 4279
15734 19537 19317 4278
15732 19582 19310 4279
15733 19593 19296 4278
15732 19593 19298 4279
15732 19597 19306 4279
15734 19549 19298 4278
15732 19539 19289 4279
15732 19534 19335 4279
15729 19541 19364 4279
15729 19554 19355 4279
15730 19569 19330 4279
15731 19586 19276 4278
15730 19581 19259 4279
15732 19609 19293 4279
15735 19617 19328 4278
15733 19614 19329 4279
15732 19641 19343 4278
15733 19644 19352 4278
15731 19650 19315 4278
15732 19663 19411 4279
15730 19645 19436 4279
15732 19670 19359 4278
15735 19647 19353 4279
15730 19627 19329 4279
15732 19590 19344 4278
15731 19613 19398 4279
15731 19618 19393 4279
15733 19637 19434 4279
15733 19633 19476 4279
15732 19663 19467 4278
15734 19639 19391 4279
15738 19650 19425 4278
15739 19681 19418 4278
15737 19666 19425 4279
15738 19684 19467 4278
15736 19699 19475 4279
15730 19711 19427 4278
15733 19679 19446 4279
15733 19642 19367 4279
15733 19574 19354 4278
15733 19587 19316 4278
15731 19579 19254 4278
15731 19604 19307 4278
15733 19614 19294 4277
15732 19632 19214 4278
15733 19608 19274 4279
15733 19613 19339 4278
15731 19604 19298 4278
15734 19532 19353 4278
15732 19556 19293 4279
15735 19497 19292 4278
15736 19597 19356 4279
15733 19557 19338 4278
15728 19622 19370 4279
15728 19641 19360 4278
15732 19676 19404 4279
15734 19717 19426 4279
15737 19711 19441 4278
15737 19731 19432 4279
15743 19745 19450 4279
15749 19729 19484 4279
15752 19751 19559 4278
15751 19758 19514 4279
15750 19751 19482 4278
15747 19718 19467 4279
15752 19731 19502 4279
15750 19761 19416 4279
15755 19688 19389 4278
15757 19700 19348 4279
15757 19654 19258 4278
15755 19655 19256 4279
15753 19652 19332 4279
15752 19610 19283 4279
15755 19613 19233 4278
15757 19651 19233 4278
15753 19650 19266 4279
15763 19688 19227 4279
15760 19720 19291 4279
15753 19721 19212 4279
15761 19709 19182 4279
15757 19756 19271 4279
15766 19718 19373 4278
15771 19687 19403 4279
15785 19631 19289 4280
15777 19593 19249 4279
15773 19649 19280 4280
15775 19668 19321 4279
15774 19682 19408 4279
15765 19695 19464 4279
15769 19670 19402 4279
15769 19668 19356 4279
15769 19599 19333 4279
15766 19569 19287 4279
15778 19584 19225 4279
15785 19636 19206 4280
15774 19648 19164 4279
15784 19694 19287 4279
15786 19765 19448 4279
15770 19776 19505 4280
15768 19811 19593 4279
15764 19865 19595 4279
15765 19961 19605 4279
15766 19929 19578 4280
15769 19926 19614 4280
15766 19940 19641 4279
15766 19916 19523 4280
15765 19861 19515 4279
15768 19820 19548 4279
15776 19847 19484 4280
15777 19855 19395 4280
15779 19760 19440 4279
15786 19749 19441 4279
15771 19946 19549 4279
15761 19874 19587 4280
15762 19971 19610 4280
15761 19984 19628 4280
15759 19979 19612 4279
15758 20002 19552 4279
15759 19989 19554 4279
15754 19937 19541 4280
15754 19944 19552 4279
15757 19940 19556 4280
15756 19917 19513 4279
15759 19903 19422 4279
15757 19918 19462 4279
15768 19924 19556 4278
15762 19958 19595 4279
15761 19882 19594 4280
15762 19894 19631 4279
15772 19897 19527 4279
15767 19890 19549 4279
15765 19954 19586 4279
15762 19961 19540 4279
15760 19951 19543 4280
15764 19895 19515 4279
15767 19875 19594 4279
15780 19898 19544 4279
15780 19930 19497 4279
15772 19980 19509 4279
15777 19957 19503 4279
15777 19903 19412 4280
15776 19742 19226 4279
15826 19527 19136 4279
15862 19424 19083 4280
15848 19444 19044 4280
15868 19461 19206 4279
15869 19557 19197 4279
15873 19524 19054 4279
15838 19561 19088 4281
15822 19582 19162 4280
15827 19503 19069 4279
15825 19630 19166 4279
15815 19763 19338 4279
15822 19822 19329 4280
